DateTime,Air temperature | (°C),Power generated by system | (MW),Pressure | (atm),Wind speed | (m/s)
1/16/2023 16:00,15.182,56.4094,0.981729,12.236
1/16/2023 17:00,15.804,56.3397,0.981333,12.214
1/16/2023 18:00,16.42,44.6271,0.980659,10.257
1/16/2023 19:00,16.913,48.7838,0.979554,10.764
1/16/2023 20:00,16.642,40.4401,0.978711,9.941
1/16/2023 21:00,16.353,40.8427,0.978135,9.898
1/16/2023 22:00,16.413,39.33,0.978117,9.71
1/16/2023 23:00,15.882,30.5926,0.978571,8.917
1/17/2023 0:00,14.193,54.7767,0.979501,11.356
1/17/2023 1:00,12.001,47.8018,0.98091,10.57
1/17/2023 2:00,9.4,39.0888,0.98228,9.653
1/17/2023 3:00,6.951,58.2215,0.983473,12.104
1/17/2023 4:00,4.979,58.3891,0.984432,11.89
1/17/2023 5:00,3.191,59.1615,0.985016,12.369
1/17/2023 6:00,1.653,54.0937,0.985666,10.857
1/17/2023 7:00,0.513,35.6881,0.98627,9.05
1/17/2023 8:00,-0.568,16.6147,0.986686,7.024
1/17/2023 9:00,-1.431,7.09649,0.986876,5.543
1/17/2023 10:00,-1.799,8.7814,0.987098,5.835
1/17/2023 11:00,-1.997,11.3206,0.987363,6.234
1/17/2023 12:00,-2.175,16.3107,0.987582,6.975
1/17/2023 13:00,-2.363,14.2658,0.987894,6.733
1/17/2023 14:00,-2.181,13.3395,0.988176,6.607
1/17/2023 15:00,-1.401,13.8255,0.988394,6.68
1/17/2023 16:00,-0.333,8.32402,0.988368,5.751
1/17/2023 17:00,0.716,4.93021,0.987831,5.101
1/17/2023 18:00,1.762,2.24454,0.987298,4.316
1/17/2023 19:00,2.639,0.724079,0.986801,3.666
1/17/2023 20:00,3.338,0.8495640625,0.986332,3.557
1/17/2023 21:00,3.643,0.975049125,0.985857,2.982
1/17/2023 22:00,3.44,1.1005341875,0.985551,3.116
1/17/2023 23:00,0.827,1.22601925,0.985439,2.89
1/18/2023 0:00,-0.629,1.3515043125,0.985299,2.484
1/18/2023 1:00,-1.089,1.476989375,0.985245,2.554
1/18/2023 2:00,-1.299,1.6024744375,0.985071,2.06
1/18/2023 3:00,-1.478,1.7279594999999999,0.985052,2.164
1/18/2023 4:00,-1.598,1.8534445625,0.984797,1.748
1/18/2023 5:00,-1.85,1.9789296250000001,0.984354,1.166
1/18/2023 6:00,-2.001,2.1044146875,0.984057,0.983
1/18/2023 7:00,-2.176,2.22989975,0.983912,1.277
1/18/2023 8:00,-2.368,2.3553848125,0.983762,1.686
1/18/2023 9:00,-2.544,2.480869875,0.983589,2.409
1/18/2023 10:00,-2.744,2.6063549375,0.983451,3.442
1/18/2023 11:00,-2.658,2.73184,0.983558,4.485
1/18/2023 12:00,-2.642,2.21574,0.983592,4.343
1/18/2023 13:00,-2.793,3.86789,0.983591,4.866
1/18/2023 14:00,-1.482,6.8941,0.98356,5.576
1/18/2023 15:00,1.131,3.8167,0.983479,4.879
1/18/2023 16:00,3.679,0.948857,0.983198,3.807
1/18/2023 17:00,6.158,2.0832,0.982414,4.305
1/18/2023 18:00,8.082,2.88705,0.981803,4.568
1/18/2023 19:00,9.685,4.95715,0.981184,5.154
1/18/2023 20:00,10.422,7.70463,0.98077,5.698
1/18/2023 21:00,10.55,8.32206,0.980345,5.825
1/18/2023 22:00,8.926,11.0876,0.980094,6.297
1/18/2023 23:00,4.906,10.5752,0.980155,6.17
1/19/2023 0:00,3.318,20.6033,0.980305,7.544
1/19/2023 1:00,2.067,35.906,0.980511,9.116
1/19/2023 2:00,3.454,31.709,0.980774,8.733
1/19/2023 3:00,4.526,24.89,0.980699,8.07
1/19/2023 4:00,5.289,11.2848,0.980588,6.309
1/19/2023 5:00,5.615,8.53625,0.980364,5.839
1/19/2023 6:00,5.386,13.4657,0.980318,6.686
1/19/2023 7:00,5.95,8.12291,0.980312,5.756
1/19/2023 8:00,6.192,4.48857,0.98035,5.021
1/19/2023 9:00,5.607,2.80339,0.980289,4.538
1/19/2023 10:00,5.75,2.1544499999999998,0.979922,3.32
1/19/2023 11:00,6.525,1.50551,0.979944,4.05
1/19/2023 12:00,7.406,1.94214,0.979867,4.248
1/19/2023 13:00,7.877,3.12838,0.979783,4.709
1/19/2023 14:00,8.187,4.24127,0.979666,5.033
1/19/2023 15:00,8.923,6.69476,0.979527,5.599
1/19/2023 16:00,9.781,4.11268,0.979312,5.007
1/19/2023 17:00,10.984,3.29132,0.978622,4.731
1/19/2023 18:00,12.834,1.28567,0.978019,3.96
1/19/2023 19:00,15.898,2.84809,0.977422,4.592
1/19/2023 20:00,15.853,14.0511,0.977113,6.835
1/19/2023 21:00,15.221,9.10333,0.976916,6.015
1/19/2023 22:00,15.281,17.6815,0.976756,7.287
1/19/2023 23:00,14.936,20.4993,0.9766,7.648
1/20/2023 0:00,14.014,31.6871,0.976611,8.852
1/20/2023 1:00,13.939,27.8474,0.976517,8.483
1/20/2023 2:00,13.881,15.0299,0.976291,6.944
1/20/2023 3:00,13.72,20.8064,0.975743,7.684
1/20/2023 4:00,15.611,43.4559,0.975665,10.124
1/20/2023 5:00,15.843,51.6617,0.97519,11.05
1/20/2023 6:00,15.822,48.2401,0.975127,10.607
1/20/2023 7:00,16.69,51.617,0.975042,11.081
1/20/2023 8:00,16.98,54.6683,0.975027,11.658
1/20/2023 9:00,16.409,51.1706,0.975155,10.941
1/20/2023 10:00,16.659,53.9757,0.975032,11.403
1/20/2023 11:00,16.674,55.2293,0.974963,11.867
1/20/2023 12:00,16.308,53.7496,0.97516,11.288
1/20/2023 13:00,12.775,19.68,0.976041,7.517
1/20/2023 14:00,11.482,11.8661,0.976862,6.501
1/20/2023 15:00,10.476,2.77831,0.978001,4.542
1/20/2023 16:00,9.757,6.03615,0.978724,5.42
1/20/2023 17:00,9.872,2.58893,0.979176,4.471
1/20/2023 18:00,9.884,4.68039,0.979328,5.083
1/20/2023 19:00,10.819,3.90093,0.979278,4.897
1/20/2023 20:00,11.63,4.79673,0.979416,5.125
1/20/2023 21:00,11.409,6.00456,0.979627,5.417
1/20/2023 22:00,9.722,11.2145,0.979974,6.333
1/20/2023 23:00,7.443,12.2826,0.98064,6.529
1/21/2023 0:00,6.175,11.9746,0.981028,6.487
1/21/2023 1:00,6.209,7.46471,0.981369,5.696
1/21/2023 2:00,5.919,5.45965,0.981608,5.316
1/21/2023 3:00,5.862,3.04688,0.981625,4.662
1/21/2023 4:00,5.934,1.37946,0.981627,3.999
1/21/2023 5:00,6.033,1.378185,0.981414,3.564
1/21/2023 6:00,4.864,1.37691,0.981442,3.989
1/21/2023 7:00,3.802,1.5632,0.981537,4.075
1/21/2023 8:00,3.465,2.02728,0.981569,4.257
1/21/2023 9:00,5.066,3.87003,0.981442,4.871
1/21/2023 10:00,6.446,11.0918,0.981284,6.284
1/21/2023 11:00,7.162,25.0806,0.98102,8.115
1/21/2023 12:00,7.852,38.3927,0.980845,9.507
1/21/2023 13:00,8.313,37.1769,0.980897,9.384
1/21/2023 14:00,8.832,41.8602,0.980953,9.833
1/21/2023 15:00,9.443,38.1686,0.980899,9.508
1/21/2023 16:00,10.524,35.7735,0.980778,9.249
1/21/2023 17:00,11.339,26.108,0.980452,8.256
1/21/2023 18:00,12.543,25.0063,0.980088,8.149
1/21/2023 19:00,13.98,21.1857,0.979885,7.735
1/21/2023 20:00,14.849,25.1616,0.979684,8.235
1/21/2023 21:00,15.183,27.0405,0.979371,8.493
1/21/2023 22:00,14.917,33.6322,0.979156,9.118
1/21/2023 23:00,14.251,44.9556,0.978943,10.178
1/22/2023 0:00,13.733,50.5191,0.978872,10.746
1/22/2023 1:00,13.352,56.411,0.978849,11.922
1/22/2023 2:00,12.908,56.7808,0.978621,12.644
1/22/2023 3:00,12.775,56.4468,0.978523,11.888
1/22/2023 4:00,12.534,56.7473,0.97805,12.095
1/22/2023 5:00,12.288,56.2915,0.977159,11.816
1/22/2023 6:00,12.695,56.6767,0.976099,13.216
1/22/2023 7:00,12.945,56.5749,0.975199,13.679
1/22/2023 8:00,13.723,56.4044,0.974904,14.357
1/22/2023 9:00,14.826,56.1534,0.974296,15.917
1/22/2023 10:00,15.513,56.0084,0.974099,14.269
1/22/2023 11:00,16.215,55.9013,0.974601,14.013
1/22/2023 12:00,15.3,37.0655,0.975536,9.482
1/22/2023 13:00,14.23,40.6677,0.9758,9.852
1/22/2023 14:00,14.569,51.4741,0.976452,10.91
1/22/2023 15:00,15.49,41.2827,0.976999,9.881
1/22/2023 16:00,15.457,37.3853,0.97764,9.515
1/22/2023 17:00,15.455,26.8142,0.977864,8.391
1/22/2023 18:00,15.573,17.7025,0.977938,7.3
1/22/2023 19:00,15.537,18.6027,0.978185,7.412
1/22/2023 20:00,15.61,14.6311,0.978422,6.921
1/22/2023 21:00,15.403,11.6277,0.97861,6.516
1/22/2023 22:00,14.615,12.253,0.978758,6.64
1/22/2023 23:00,12.98,11.229,0.979217,6.486
1/23/2023 0:00,11.775,24.4228,0.979837,8.147
1/23/2023 1:00,11.118,8.91399,0.980606,5.957
1/23/2023 2:00,10.368,8.80242,0.981348,5.931
1/23/2023 3:00,9.492,14.6683,0.981909,6.877
1/23/2023 4:00,7.875,21.2351,0.982462,7.667
1/23/2023 5:00,6.209,24.7695,0.982683,8.115
1/23/2023 6:00,5.137,22.7033,0.982971,7.923
1/23/2023 7:00,4.474,18.4875,0.983426,7.369
1/23/2023 8:00,3.553,12.6006,0.983904,6.624
1/23/2023 9:00,2.821,7.84537,0.984266,5.739
1/23/2023 10:00,2.406,2.87375,0.984617,4.571
1/23/2023 11:00,1.683,1.27995,0.984898,3.95
1/23/2023 12:00,1.14,1.2484408333333332,0.985371,3.277
1/23/2023 13:00,0.874,1.2169316666666665,0.985952,2.859
1/23/2023 14:00,0.803,1.1854225,0.986384,3.191
1/23/2023 15:00,1.647,1.1539133333333333,0.986838,2.972
1/23/2023 16:00,4.396,1.1224041666666666,0.987142,1.691
1/23/2023 17:00,7.309,1.090895,0.987015,0.436
1/23/2023 18:00,10.558,1.0593858333333332,0.986887,0.976
1/23/2023 19:00,12.74,1.0278766666666665,0.986887,2.312
1/23/2023 20:00,13.525,0.9963675,0.986902,2.33
1/23/2023 21:00,13.836,0.9648583333333333,0.986793,2.689
1/23/2023 22:00,13.459,0.9333491666666667,0.986844,2.711
1/23/2023 23:00,10.496,0.90184,0.986917,3.787
1/24/2023 0:00,8.583,6.6107,0.987139,5.509
1/24/2023 1:00,8.236,15.7326,0.987494,6.986
1/24/2023 2:00,7.481,22.0782,0.987665,7.761
1/24/2023 3:00,6.96,36.8395,0.98753,9.295
1/24/2023 4:00,6.361,48.1661,0.987392,10.354
1/24/2023 5:00,5.942,38.3518,0.987118,9.456
1/24/2023 6:00,5.329,16.0916,0.987009,7.013
1/24/2023 7:00,4.854,4.38841,0.986935,5.023
1/24/2023 8:00,5.517,6.36597,0.98685,5.541
1/24/2023 9:00,5.503,2.8626,0.986902,4.622
1/24/2023 10:00,5.701,3.52358,0.986685,4.84
1/24/2023 11:00,5.796,5.33322,0.986598,5.291
1/24/2023 12:00,6.488,8.24653,0.986219,5.824
1/24/2023 13:00,6.509,6.12318,0.986442,3.563
1/24/2023 14:00,7.068,3.99983,0.986619,4.904
1/24/2023 15:00,8.626,16.3998,0.986213,7.069
1/24/2023 16:00,8.631,16.8713,0.986357,7.122
1/24/2023 17:00,8.072,3.2745,0.98618,4.699
1/24/2023 18:00,9.893,5.25702,0.985778,5.25
1/24/2023 19:00,12.34,5.61931,0.985011,5.336
1/24/2023 20:00,13.506,3.63267,0.984558,4.825
1/24/2023 21:00,14.524,6.28175,0.98355,5.482
1/24/2023 22:00,14.153,10.1283,0.982894,6.153
1/24/2023 23:00,12.914,25.1288,0.982247,8.165
1/25/2023 0:00,12.868,50.559,0.981704,10.733
1/25/2023 1:00,12.523,54.8848,0.981261,11.32
1/25/2023 2:00,12.338,57.0327,0.981004,12.254
1/25/2023 3:00,12.389,57.0088,0.980768,12.691
1/25/2023 4:00,12.705,56.9226,0.980368,12.778
1/25/2023 5:00,12.687,56.724,0.979665,12.029
1/25/2023 6:00,13.228,49.1917,0.979273,10.587
1/25/2023 7:00,13.079,52.2364,0.978712,10.944
1/25/2023 8:00,13.197,42.5091,0.977995,9.946
1/25/2023 9:00,13.786,44.0124,0.977502,10.102
1/25/2023 10:00,14.03,36.7834,0.977459,9.553
1/25/2023 11:00,14.405,37.2785,0.977195,9.602
1/25/2023 12:00,14.577,36.277,0.976804,9.422
1/25/2023 13:00,14.835,39.6255,0.976285,9.797
1/25/2023 14:00,14.777,36.7581,0.976089,9.447
1/25/2023 15:00,14.652,11.4916,0.976148,6.458
1/25/2023 16:00,15.081,36.8876,0.975968,9.486
1/25/2023 17:00,15.348,39.341,0.975463,9.731
1/25/2023 18:00,15.095,14.0011,0.974692,6.826
1/25/2023 19:00,14.993,18.5109,0.973803,7.462
1/25/2023 20:00,15.263,14.4861,0.972151,6.9
1/25/2023 21:00,14.886,9.35052,0.97127,6.053
1/25/2023 22:00,14.521,7.99962,0.970186,5.805
1/25/2023 23:00,14.217,6.5870049999999996,0.969682,3.261
1/26/2023 0:00,14.221,5.17439,0.969301,5.241
1/26/2023 1:00,13.253,23.2606,0.968984,8.009
1/26/2023 2:00,13.814,34.4213,0.969261,9.182
1/26/2023 3:00,13.068,44.5637,0.969838,10.176
1/26/2023 4:00,11.792,21.7104,0.970347,7.809
1/26/2023 5:00,10.348,37.8412,0.971169,9.544
1/26/2023 6:00,9.142,34.7541,0.971685,9.15
1/26/2023 7:00,8.468,23.5513,0.972407,7.982
1/26/2023 8:00,7.61,21.3292,0.973188,7.708
1/26/2023 9:00,6.905,24.2074,0.974174,8.032
1/26/2023 10:00,6.151,31.6105,0.975153,8.783
1/26/2023 11:00,5.554,21.6763,0.976328,7.73
1/26/2023 12:00,4.244,15.5687,0.977139,6.961
1/26/2023 13:00,3.392,19.4205,0.977928,7.417
1/26/2023 14:00,3.407,8.64384,0.978784,5.856
1/26/2023 15:00,3.957,7.368347333333334,0.979444,3.207
1/26/2023 16:00,5.588,6.092854666666668,0.979892,2.096
1/26/2023 17:00,7.328,4.817362,0.979961,3.085
1/26/2023 18:00,8.572,3.5418693333333335,0.980142,3.473
1/26/2023 19:00,9.453,2.266376666666667,0.980354,3.551
1/26/2023 20:00,9.832,0.990884,0.980592,3.859
1/26/2023 21:00,9.863,1.37729,0.980787,4.031
1/26/2023 22:00,9.515,1.27757,0.980946,3.992
1/26/2023 23:00,7.951,1.01473,0.981147,3.841
1/27/2023 0:00,6.298,1.143460909090909,0.98151,3.273
1/27/2023 1:00,5.509,1.2721918181818181,0.981774,3.241
1/27/2023 2:00,4.995,1.4009227272727272,0.981892,2.788
1/27/2023 3:00,4.541,1.5296536363636362,0.981984,2.324
1/27/2023 4:00,4.054,1.6583845454545454,0.981896,2.352
1/27/2023 5:00,3.338,1.7871154545454544,0.981649,2.529
1/27/2023 6:00,2.609,1.9158463636363634,0.981775,2.585
1/27/2023 7:00,2.125,2.0445772727272726,0.982083,2.988
1/27/2023 8:00,1.609,2.1733081818181814,0.982502,3.526
1/27/2023 9:00,1.311,2.3020390909090906,0.982694,3.583
1/27/2023 10:00,0.834,2.43077,0.982836,4.384
1/27/2023 11:00,0.716,3.35295,0.983175,4.707
1/27/2023 12:00,1.108,4.15809,0.983498,4.931
1/27/2023 13:00,0.947,4.50114,0.983945,5.01
1/27/2023 14:00,1.114,10.1196,0.984474,6.174
1/27/2023 15:00,1.779,16.85,0.985211,7.077
1/27/2023 16:00,2.743,6.07636,0.985859,5.381
1/27/2023 17:00,4.111,1.30689,0.98627,3.95
1/27/2023 18:00,9.074,23.4265,0.986708,8.028
1/27/2023 19:00,9.513,21.3918,0.987344,7.77
1/27/2023 20:00,9.718,21.0571,0.987888,7.72
1/27/2023 21:00,9.345,22.5481,0.988399,7.892
1/27/2023 22:00,8.539,19.0718,0.988849,7.443
1/27/2023 23:00,6.58,17.4888,0.989296,7.215
1/28/2023 0:00,5.561,36.0824,0.989869,9.152
1/28/2023 1:00,4.376,36.2424,0.990527,9.165
1/28/2023 2:00,2.841,36.6684,0.990992,9.177
1/28/2023 3:00,1.631,42.5462,0.991377,9.742
1/28/2023 4:00,0.501,42.5015,0.991554,9.733
1/28/2023 5:00,0.1,29.8609,0.991406,8.504
1/28/2023 6:00,-0.326,15.7313,0.991551,6.912
1/28/2023 7:00,-0.857,11.1959,0.991915,6.21
1/28/2023 8:00,-1.22,9.82195,0.992314,6.008
1/28/2023 9:00,-1.294,3.12251,0.992543,4.607
1/28/2023 10:00,-1.308,2.878403666666667,0.992693,2.321
1/28/2023 11:00,-1.556,2.6342973333333335,0.992982,1.071
1/28/2023 12:00,-1.809,2.3901909999999997,0.993238,1.015
1/28/2023 13:00,-2.003,2.146084666666667,0.993364,1.722
1/28/2023 14:00,-1.013,1.9019783333333333,0.993575,2.138
1/28/2023 15:00,0.994,1.6578719999999998,0.993731,1.451
1/28/2023 16:00,3.363,1.4137656666666665,0.993571,1.728
1/28/2023 17:00,5.732,1.1696593333333332,0.993078,2.676
1/28/2023 18:00,7.695,0.925553,0.992636,3.775
1/28/2023 19:00,9.007,1.91086,0.992216,4.223
1/28/2023 20:00,10.068,3.05229,0.991744,4.635
1/28/2023 21:00,10.544,6.44233,0.991311,5.487
1/28/2023 22:00,9.879,10.8085,0.99087,6.227
1/28/2023 23:00,6.132,18.6313,0.990845,7.312
1/29/2023 0:00,3.618,12.9965,0.991063,6.597
1/29/2023 1:00,2.674,21.3845,0.99125,7.616
1/29/2023 2:00,1.22,23.1917,0.991434,7.827
1/29/2023 3:00,0.669,20.8421,0.991563,7.532
1/29/2023 4:00,0.52,18.4722,0.991559,7.252
1/29/2023 5:00,0.265,19.2479,0.991347,7.341
1/29/2023 6:00,0.279,15.4383,0.991341,6.895
1/29/2023 7:00,0.049,7.85166,0.991547,5.673
1/29/2023 8:00,0.17,5.41523,0.991723,5.216
1/29/2023 9:00,0.24,3.11352,0.991734,4.618
1/29/2023 10:00,0.133,2.3921,0.991747,4.36
1/29/2023 11:00,0.094,2.46713,0.991938,4.389
1/29/2023 12:00,-0.033,1.70922,0.991977,4.117
1/29/2023 13:00,-0.178,1.73973,0.99216,4.161
1/29/2023 14:00,1.617,1.39025,0.99227,4.014
1/29/2023 15:00,4.564,1.54103,0.99242,3.59
1/29/2023 16:00,7.244,1.6918099999999998,0.992302,2.329
1/29/2023 17:00,9.475,1.84259,0.991886,2.625
1/29/2023 18:00,11.762,1.9933699999999999,0.991417,3.192
1/29/2023 19:00,13.764,2.14415,0.990986,4.318
1/29/2023 20:00,14.693,6.38799,0.990551,5.531
1/29/2023 21:00,14.627,10.3435,0.990231,6.2
1/29/2023 22:00,13.469,13.7669,0.989965,6.787
1/29/2023 23:00,9.999,25.4325,0.989888,8.17
1/30/2023 0:00,7.705,38.1538,0.989918,9.443
1/30/2023 1:00,5.935,40.3428,0.990018,9.617
1/30/2023 2:00,5.042,51.6747,0.990106,10.652
1/30/2023 3:00,4.639,40.6454,0.990076,9.633
1/30/2023 4:00,4.036,46.7292,0.989957,10.131
1/30/2023 5:00,3.556,47.712,0.989691,10.226
1/30/2023 6:00,3.36,47.5168,0.989556,10.206
1/30/2023 7:00,2.905,51.8856,0.989579,10.614
1/30/2023 8:00,2.565,48.8293,0.989712,10.34
1/30/2023 9:00,2.199,37.4361,0.98976,9.288
1/30/2023 10:00,1.99,33.6245,0.989838,8.88
1/30/2023 11:00,1.96,24.0339,0.990015,7.917
1/30/2023 12:00,2.203,17.8794,0.990009,7.18
1/30/2023 13:00,2.457,22.4257,0.990091,7.737
1/30/2023 14:00,5.193,19.7471,0.990182,7.431
1/30/2023 15:00,7.959,8.82601,0.990249,5.896
1/30/2023 16:00,10.215,1.74113,0.989937,4.157
1/30/2023 17:00,12.742,1.8634,0.989253,4.205
1/30/2023 18:00,15.039,5.457,0.988641,5.289
1/30/2023 19:00,16.454,11.6194,0.988122,6.469
1/30/2023 20:00,17.151,11.6356,0.987565,6.479
1/30/2023 21:00,17.441,11.2792,0.987085,6.405
1/30/2023 22:00,16.797,9.3904,0.986727,6.047
1/30/2023 23:00,13.212,19.9519,0.986689,7.533
1/31/2023 0:00,10.94,37.6141,0.986744,9.43
1/31/2023 1:00,12.253,41.9379,0.986616,9.852
1/31/2023 2:00,11.974,44.089,0.986703,10.024
1/31/2023 3:00,11.639,44.6414,0.986568,10.066
1/31/2023 4:00,10.514,46.5536,0.986331,10.246
1/31/2023 5:00,9.866,44.9451,0.985954,10.074
1/31/2023 6:00,8.608,47.0875,0.985817,10.276
1/31/2023 7:00,8.654,56.6307,0.985789,11.486
1/31/2023 8:00,9.147,42.6179,0.985918,9.994
1/31/2023 9:00,9.608,36.0945,0.985895,9.326
1/31/2023 10:00,10.729,32.7437,0.985746,8.937
1/31/2023 11:00,11.092,33.5578,0.985816,9.03
1/31/2023 12:00,11.174,42.2869,0.985717,9.981
1/31/2023 13:00,11.232,44.0498,0.985783,10.147
1/31/2023 14:00,12.248,35.898,0.985762,9.365
1/31/2023 15:00,13.912,18.1814,0.985911,7.426
1/31/2023 16:00,14.447,13.3003,0.985812,6.783
1/31/2023 17:00,15.055,11.6214,0.985258,6.502
1/31/2023 18:00,15.41,9.98692,0.984781,6.143
1/31/2023 19:00,16.066,6.43155,0.984355,5.507
1/31/2023 20:00,16.772,5.1429,0.984018,5.293
1/31/2023 21:00,17.564,6.65392,0.98358,5.627
1/31/2023 22:00,17.559,5.9354,0.983332,5.482
1/31/2023 23:00,15.623,9.26314,0.983296,6.024
2/1/2023 0:00,14.61,6.19839,0.983378,5.461
2/1/2023 1:00,12.72,9.71332,0.98353,6.09
2/1/2023 2:00,12.116,2.61692,0.983686,4.54
2/1/2023 3:00,12.13,14.0389,0.983668,6.9
2/1/2023 4:00,11.286,15.4123,0.983624,7.047
2/1/2023 5:00,12.001,7.00563,0.983575,5.599
2/1/2023 6:00,12.596,9.92883,0.983681,6.111
2/1/2023 7:00,12.898,1.64619,0.983333,4.131
2/1/2023 8:00,12.671,0.663696,0.984216,3.688
2/1/2023 9:00,12.562,2.66461,0.984555,4.545
2/1/2023 10:00,12.389,7.58329,0.984942,5.688
2/1/2023 11:00,12.054,7.58163,0.985383,5.702
2/1/2023 12:00,11.889,10.0415,0.985732,6.114
2/1/2023 13:00,11.138,10.2203,0.986244,6.139
2/1/2023 14:00,10.71,16.5005,0.986774,7.142
2/1/2023 15:00,11.974,5.0832,0.987335,5.224
2/1/2023 16:00,13.313,3.87941,0.987554,4.924
2/1/2023 17:00,14.442,4.2845,0.987387,5.062
2/1/2023 18:00,15.323,3.45961,0.987384,4.835
2/1/2023 19:00,16.062,4.01423,0.987344,5.0
2/1/2023 20:00,16.501,4.18739,0.987302,5.047
2/1/2023 21:00,16.619,3.78454,0.987378,4.935
2/1/2023 22:00,16.154,4.54763,0.987437,5.137
2/1/2023 23:00,13.772,11.1163,0.987684,6.416
2/2/2023 0:00,11.922,26.2411,0.987935,8.366
2/2/2023 1:00,10.628,35.0494,0.988332,9.132
2/2/2023 2:00,9.986,51.529,0.988669,10.733
2/2/2023 3:00,9.603,57.2052,0.988957,11.709
2/2/2023 4:00,9.076,53.7139,0.988959,10.991
2/2/2023 5:00,8.067,32.607,0.988707,8.86
2/2/2023 6:00,7.284,21.161,0.988657,7.744
2/2/2023 7:00,6.684,28.0796,0.988789,8.53
2/2/2023 8:00,6.308,30.7124,0.988829,8.79
2/2/2023 9:00,5.918,27.9206,0.988795,8.51
2/2/2023 10:00,5.12,29.237,0.98886,8.628
2/2/2023 11:00,5.25,31.3555,0.989018,8.752
2/2/2023 12:00,5.186,44.0145,0.989131,9.934
2/2/2023 13:00,5.195,55.2842,0.989407,11.084
2/2/2023 14:00,7.958,56.3774,0.989681,11.334
2/2/2023 15:00,10.346,49.5206,0.989777,10.542
2/2/2023 16:00,12.207,32.4307,0.989757,8.883
2/2/2023 17:00,13.745,28.9231,0.989228,8.573
2/2/2023 18:00,14.007,32.5066,0.98882,8.911
2/2/2023 19:00,14.27,30.1605,0.988702,8.696
2/2/2023 20:00,14.498,24.2582,0.988455,8.076
2/2/2023 21:00,14.521,15.4315,0.988091,6.993
2/2/2023 22:00,14.673,19.1364,0.987879,7.453
2/2/2023 23:00,13.534,31.9911,0.987942,8.862
2/3/2023 0:00,13.117,27.1905,0.988004,8.377
2/3/2023 1:00,13.094,35.6544,0.987774,9.24
2/3/2023 2:00,13.177,37.2321,0.987741,9.487
2/3/2023 3:00,12.759,36.8727,0.987566,9.394
2/3/2023 4:00,12.081,42.792,0.987195,9.942
2/3/2023 5:00,11.28,34.2731,0.986882,9.074
2/3/2023 6:00,10.921,26.8166,0.98661,8.308
2/3/2023 7:00,10.8,26.5666,0.986219,8.289
2/3/2023 8:00,10.791,19.3016,0.986448,7.438
2/3/2023 9:00,10.874,28.7309,0.986148,8.534
2/3/2023 10:00,10.63,32.8235,0.985743,8.914
2/3/2023 11:00,10.54,25.3622,0.98557,8.153
2/3/2023 12:00,10.538,16.4723,0.98534,7.091
2/3/2023 13:00,10.849,15.9469,0.985198,7.043
2/3/2023 14:00,11.117,10.9714,0.985184,6.33
2/3/2023 15:00,11.514,11.4205,0.98515,6.468
2/3/2023 16:00,13.326,5.45071,0.984777,5.29
2/3/2023 17:00,15.046,2.41234,0.983926,4.422
2/3/2023 18:00,16.567,9.09611,0.983267,6.001
2/3/2023 19:00,17.258,13.5854,0.982753,6.777
2/3/2023 20:00,17.689,9.63402,0.982488,6.178
2/3/2023 21:00,17.461,6.21041,0.981967,5.505
2/3/2023 22:00,16.761,7.14077,0.981462,5.629
2/3/2023 23:00,15.986,8.60059,0.981292,5.919
2/4/2023 0:00,15.471,11.9985,0.980838,6.542
2/4/2023 1:00,14.879,3.53369,0.981026,4.836
2/4/2023 2:00,14.685,6.52535,0.981116,5.521
2/4/2023 3:00,14.573,9.39379,0.981155,6.055
2/4/2023 4:00,14.286,10.5527,0.981116,6.227
2/4/2023 5:00,14.224,9.22679,0.980809,6.023
2/4/2023 6:00,14.326,8.1147,0.980618,5.815
2/4/2023 7:00,14.375,7.49544,0.980785,5.702
2/4/2023 8:00,14.289,7.15749,0.980912,5.715
2/4/2023 9:00,14.221,14.9701,0.981111,6.941
2/4/2023 10:00,13.758,18.4366,0.981326,7.381
2/4/2023 11:00,13.136,13.1092,0.981723,6.694
2/4/2023 12:00,12.043,16.1519,0.981982,7.073
2/4/2023 13:00,11.474,21.0964,0.982337,7.684
2/4/2023 14:00,11.248,19.2175,0.982766,7.437
2/4/2023 15:00,11.874,5.88248,0.983137,5.385
2/4/2023 16:00,12.126,8.68453,0.983586,5.934
2/4/2023 17:00,13.136,5.33357,0.983578,5.288
2/4/2023 18:00,12.927,5.43342,0.98372,5.338
2/4/2023 19:00,12.969,2.96552,0.983901,4.667
2/4/2023 20:00,13.241,5.79952,0.983887,5.433
2/4/2023 21:00,12.717,8.09548,0.984018,5.85
2/4/2023 22:00,12.175,9.11444,0.984213,6.053
2/4/2023 23:00,10.597,12.6403,0.984737,6.624
2/5/2023 0:00,8.75,18.4946,0.985156,7.315
2/5/2023 1:00,7.869,15.6075,0.985351,6.966
2/5/2023 2:00,7.079,17.5181,0.985452,7.187
2/5/2023 3:00,6.501,25.627,0.985482,8.14
2/5/2023 4:00,5.933,20.9045,0.985466,7.595
2/5/2023 5:00,5.487,32.9184,0.985335,8.851
2/5/2023 6:00,4.903,32.8142,0.985405,8.836
2/5/2023 7:00,4.416,34.3836,0.985551,8.97
2/5/2023 8:00,3.882,21.6053,0.985747,7.659
2/5/2023 9:00,4.508,5.11956,0.985997,5.174
2/5/2023 10:00,4.937,2.41426,0.986123,4.385
